"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe","test.subscribe"
"18778",32,31,"3","1","2","1","1","2","2","0","2","0","0",0,0
"18781",58,31,"0","2","1","0","0","2","2","2","2","0","0",1,0
"18785",53,31,"0","2","1","0","0","2","2","0","1","0","0",0,0
"18786",56,31,"1","2","1","0","0","1","2","0","1","0","0",0,0
"18793",48,31,"1","2","2","0","0","2","2","0","2","0","0",0,0
"18795",58,31,"1","2","2","0","1","1","2","0","2","0","0",0,0
"18799",56,31,"2","2","3","0","0","1","2","0","2","0","0",0,0
"18805",44,31,"3","0","2","0","0","2","2","0","2","0","0",0,0
"18809",28,31,"0","2","2","1","1","2","2","0","2","0","0",0,0
"18811",48,31,"0","2","2","0","0","1","2","0","2","0","0",0,0
"18812",49,31,"3","2","2","0","0","1","2","2","2","0","0",1,0
"18814",50,31,"3","2","2","1","1","2","2","0","2","0","0",0,0
"18822",50,31,"0","2","2","1","0","2","2","0","2","0","0",0,0
"18823",50,31,"0","1","2","0","0","2","2","2","1","0","0",0,0
"18828",32,4,"2","2","3","0","0","2","2","0","0","0","0",0,0
"18829",36,4,"2","2","3","1","0","2","2","0","0","0","0",0,0
"18833",41,4,"2","2","3","0","0","2","2","1","0","0","0",0,0
"18843",53,4,"3","2","2","0","0","2","2","0","0","0","0",0,0
"18847",42,4,"3","2","2","0","0","2","2","1","0","0","0",0,0
"18851",57,4,"3","2","1","0","0","2","2","0","0","0","0",0,0
"18853",60,4,"0","2","2","0","0","2","2","0","0","0","0",0,0
"18855",46,4,"2","2","2","0","1","2","2","1","0","0","0",0,0
"18856",48,4,"3","0","3","0","1","2","2","0","0","0","0",0,0
"18863",57,4,"2","2","2","1","0","2","2","0","0","0","0",0,0
"18864",36,4,"3","2","2","1","1","0","2","0","0","0","0",0,0
"18872",46,4,"1","2","1","1","0","2","2","0","0","0","0",0,0
"18877",49,4,"1","2","2","0","0","2","2","0","0","0","0",0,0
"18879",49,4,"3","2","2","0","0","2","2","0","0","0","0",0,0
"18881",37,4,"2","2","3","0","0","2","2","2","0","0","0",0,0
"18882",49,4,"2","0","3","0","0","2","2","0","0","0","0",0,0
"18883",30,4,"3","1","3","0","0","2","2","2","0","0","0",0,0
"18886",55,4,"2","2","3","0","0","2","2","1","0","0","0",0,0
"18888",55,4,"2","2","2","0","0","2","2","1","0","0","0",0,0
"18891",46,4,"0","2","0","0","0","2","2","2","0","0","0",0,0
"18893",58,4,"0","2","0","0","0","1","2","0","1","0","0",0,0
"18894",49,4,"1","2","1","0","0","2","2","0","0","0","0",0,0
"18898",48,4,"0","2","2","0","0","2","2","1","0","0","0",0,0
"18900",33,4,"3","1","2","0","1","2","2","1","0","0","0",0,0
"18906",47,4,"3","2","1","1","0","2","2","1","0","0","0",0,0
"18908",50,4,"3","2","2","0","0","2","2","2","0","0","0",0,0
"18909",46,4,"1","2","1","0","0","2","2","0","0","0","0",0,0
"18916",51,4,"1","2","0","0","1","2","2","0","1","0","0",0,0
"18926",56,4,"0","2","2","0","0","2","2","0","0","0","0",0,0
"18932",60,4,"1","2","1","0","0","2","2","0","0","0","0",0,0
"18933",53,4,"3","2","3","0","0","2","2","0","0","0","0",0,0
"18937",47,4,"0","2","2","0","0","2","2","2","1","0","0",0,0
"18940",41,4,"2","1","3","0","0","2","2","0","0","0","0",0,0
"18948",41,4,"2","1","3","0","0","2","2","2","1","0","0",0,0
"18954",47,4,"1","2","2","0","0","2","2","2","0","0","0",0,0
"18956",54,4,"2","2","3","0","0","2","2","2","0","0","0",0,0
"18961",47,4,"3","1","2","0","1","2","2","0","1","0","0",0,0
"18967",55,4,"3","2","2","0","0","2","2","0","1","0","0",0,0
"18972",58,4,"3","2","2","0","0","2","2","0","1","0","0",0,0
"18975",60,4,"2","2","0","1","1","2","2","0","2","0","0",0,0
"18980",31,4,"2","1","3","0","0","2","2","0","1","0","0",0,0
"18985",48,4,"3","2","2","0","0","2","2","2","1","0","0",0,0
"18990",55,4,"3","0","2","0","0","2","2","2","1","0","0",0,0
"18991",44,4,"0","2","2","0","0","2","2","1","1","0","0",0,0
"18992",49,4,"3","2","2","0","1","2","2","2","1","0","0",0,0
"18993",43,4,"3","0","2","0","0","2","2","1","1","0","0",0,0
"18994",43,4,"3","2","3","0","0","2","2","2","1","0","0",1,0
"18995",46,4,"3","2","2","0","1","2","2","0","1","0","0",0,0
"18999",40,5,"3","0","2","1","0","2","2","0","1","0","0",0,0
"19000",60,5,"2","0","2","0","0","2","2","2","1","0","0",1,0
"19009",48,5,"3","2","2","0","0","2","2","0","0","0","0",0,0
"19011",50,5,"3","2","3","0","0","2","2","2","0","0","0",1,0
"19015",59,5,"0","2","2","0","0","2","2","0","0","0","0",0,0
"19018",41,5,"2","2","3","0","0","2","2","2","0","0","0",0,0
"19024",56,5,"1","2","2","0","0","2","2","1","0","0","0",0,0
"19025",45,5,"2","1","3","0","0","2","2","0","0","0","0",0,0
"19028",48,5,"3","2","2","1","0","2","2","0","0","0","0",0,0
"19032",59,5,"1","2","1","0","0","2","2","1","0","0","0",0,0
"19038",59,5,"1","2","1","0","0","2","2","2","0","0","0",1,0
"19040",46,5,"3","0","2","0","0","2","2","1","0","0","0",0,0
"19041",52,5,"3","2","1","0","1","2","2","0","1","0","0",0,0
"19042",45,5,"3","0","2","0","0","2","2","0","1","0","0",0,0
"19051",57,5,"0","0","3","0","1","2","2","0","0","0","0",0,0
"19057",59,5,"1","0","1","0","0","2","2","1","1","0","0",0,0
"19058",51,5,"2","2","3","1","0","2","2","0","0","0","0",0,0
"19061",58,5,"2","0","3","0","0","2","2","2","0","0","0",1,0
"19063",58,5,"0","2","0","0","0","1","2","2","2","0","0",1,0
"19067",59,5,"0","2","1","1","0","2","2","2","1","0","0",1,0
"19071",32,5,"2","2","3","0","1","2","2","0","0","0","0",0,0
"19072",33,5,"3","1","3","0","0","2","2","0","0","0","0",0,0
"19073",44,5,"3","2","2","1","0","2","2","0","0","0","0",0,0
"19074",32,5,"2","2","3","0","0","2","2","1","0","0","0",0,0
"19079",34,5,"1","1","3","0","0","2","2","1","0","0","0",0,0
"19082",38,5,"2","1","3","0","1","2","2","1","0","0","0",0,0
"19084",57,5,"1","2","1","0","0","2","2","1","1","0","0",0,0
"19090",50,5,"2","1","3","1","1","2","2","1","0","0","0",0,0
"19092",34,5,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19093",35,5,"2","2","3","1","0","2","2","0","1","0","0",0,0
"19099",45,5,"2","0","3","0","0","2","2","1","0","0","0",0,0
"19101",51,5,"3","2","2","0","0","2","2","1","0","0","0",0,0
"19103",55,5,"0","2","1","0","0","2","2","0","2","0","0",0,0
"19105",60,5,"3","2","2","0","0","2","2","1","0","0","0",0,0
"19106",41,5,"3","1","2","0","0","2","2","0","1","0","0",0,0
"19107",32,5,"2","1","3","0","0","2","2","2","1","0","0",0,0
"19108",32,5,"3","1","3","0","0","2","2","0","1","0","0",0,0
"19112",50,5,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19113",49,5,"3","1","2","0","0","2","2","2","0","0","0",1,0
"19114",48,5,"3","2","2","0","0","2","2","0","0","0","0",0,0
"19115",33,5,"2","0","3","0","0","2","2","2","1","0","0",1,0
"19119",38,5,"3","2","3","0","0","2","2","0","1","0","0",0,0
"19120",42,5,"3","2","3","0","0","2","2","2","1","0","0",1,0
"19132",52,5,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19136",59,5,"0","2","2","1","1","2","2","1","0","0","0",0,0
"19140",32,5,"2","2","3","0","0","2","2","1","0","0","0",0,0
"19143",31,5,"2","1","3","1","0","2","2","1","0","0","0",0,0
"19144",44,5,"2","1","2","0","1","2","2","1","0","0","0",0,0
"19147",44,5,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19150",32,5,"2","2","2","0","0","2","2","0","0","0","0",0,0
"19151",37,5,"3","2","2","0","0","2","2","2","0","0","0",0,0
"19153",60,5,"0","2","3","0","0","2","2","2","0","0","0",0,0
"19155",53,5,"1","2","0","0","0","2","2","0","1","0","0",0,0
"19162",54,5,"3","1","2","0","0","2","2","0","1","0","0",0,0
"19164",39,5,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19165",54,5,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19167",49,5,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19171",38,5,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19178",58,5,"3","0","2","0","0","2","2","0","1","0","0",0,0
"19179",46,5,"3","2","2","0","0","2","2","2","1","0","0",1,0
"19184",31,5,"2","1","3","0","0","2","2","2","1","0","0",0,0
"19185",57,5,"0","2","1","0","0","2","2","0","1","0","0",0,0
"19187",34,5,"3","2","3","0","0","2","2","0","1","0","0",0,0
"19188",53,5,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19194",31,6,"3","2","2","0","0","1","2","0","2","0","0",0,0
"19195",56,6,"0","2","2","0","1","2","2","1","2","0","0",0,0
"19196",51,6,"3","2","2","0","1","2","2","0","2","0","0",0,0
"19200",44,6,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19204",55,6,"3","2","2","1","1","2","2","0","1","0","0",0,0
"19209",33,6,"0","2","2","0","0","2","2","1","1","0","0",0,0
"19217",56,6,"0","2","2","0","0","2","2","0","1","0","0",0,0
"19221",50,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19222",46,6,"3","2","2","0","0","2","2","2","1","0","0",1,0
"19223",57,6,"3","2","1","0","0","2","2","0","1","0","0",0,0
"19225",53,6,"2","0","3","0","0","2","2","2","1","0","0",0,0
"19226",43,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19227",48,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19229",41,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19230",51,6,"1","2","2","1","0","2","2","1","1","0","0",0,0
"19231",30,6,"2","1","3","0","0","2","2","2","1","0","0",0,0
"19233",59,6,"0","2","2","0","0","2","2","0","1","0","0",0,0
"19234",38,6,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19235",32,6,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19242",43,6,"2","1","3","0","0","2","2","2","1","0","0",1,0
"19243",33,6,"1","2","1","0","0","2","2","1","1","0","0",0,0
"19244",34,6,"3","2","2","0","0","2","2","2","1","0","0",1,0
"19246",33,6,"2","1","2","0","0","2","2","0","1","0","0",0,0
"19248",49,6,"1","2","2","1","0","2","2","1","1","0","0",0,0
"19251",44,6,"2","2","3","0","0","2","2","0","2","0","0",0,0
"19256",31,6,"3","2","3","0","0","2","2","1","1","0","0",0,0
"19257",56,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19264",46,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19270",43,6,"2","2","1","0","0","2","2","2","1","0","0",0,0
"19274",59,6,"1","2","1","0","0","2","2","0","1","0","0",0,0
"19280",57,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19284",36,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19285",48,6,"2","0","3","0","0","2","2","1","2","0","0",0,0
"19288",52,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19289",35,6,"2","2","2","0","0","2","2","1","2","0","0",0,0
"19292",40,6,"2","1","3","0","0","2","2","2","2","0","0",1,0
"19295",55,6,"1","2","0","0","0","2","2","0","1","0","0",0,0
"19296",58,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19298",43,6,"2","2","3","0","0","2","2","2","1","0","0",0,0
"19301",40,6,"3","0","2","0","0","2","2","2","1","0","0",1,0
"19302",34,6,"1","2","2","0","0","2","2","2","1","0","0",0,0
"19304",55,6,"2","2","3","0","0","2","2","2","1","0","0",0,0
"19307",43,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19309",60,6,"0","2","1","0","0","2","2","1","1","0","0",0,0
"19310",59,6,"0","2","1","0","1","2","2","0","1","0","0",0,0
"19316",30,6,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19319",49,6,"3","2","2","0","0","2","2","0","2","0","0",0,0
"19320",41,6,"3","2","2","1","0","2","2","1","2","0","0",0,0
"19324",33,6,"2","2","3","1","0","2","2","0","1","0","0",0,0
"19325",39,6,"0","2","1","0","0","2","2","0","1","0","0",0,0
"19326",60,6,"2","0","2","0","0","2","2","0","2","0","0",0,0
"19327",54,6,"3","0","2","0","0","2","2","1","2","0","0",0,0
"19333",48,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19336",37,6,"3","0","2","1","0","2","2","0","1","0","0",0,0
"19348",46,6,"3","1","3","0","0","2","2","2","1","0","0",0,0
"19356",48,6,"3","2","2","0","1","2","2","1","1","0","0",0,0
"19357",36,6,"3","2","2","1","0","2","2","0","1","0","0",0,0
"19369",50,6,"2","2","2","0","1","2","2","0","1","0","0",0,0
"19375",37,6,"3","1","2","1","0","2","2","1","2","0","0",0,0
"19378",46,6,"1","2","1","0","0","2","2","2","0","0","0",1,0
"19383",43,6,"2","2","3","1","0","2","2","0","1","0","0",0,0
"19385",51,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19393",45,6,"2","2","2","1","0","2","2","1","1","0","0",0,0
"19394",49,6,"1","2","2","0","0","2","2","1","0","0","0",0,0
"19396",32,6,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19397",38,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19398",30,6,"3","1","3","0","0","2","2","2","1","0","0",0,0
"19399",46,6,"3","2","2","1","0","2","2","1","1","0","0",0,0
"19401",31,6,"2","1","3","0","0","2","2","0","0","0","0",0,0
"19410",45,6,"0","2","2","0","1","1","2","1","1","0","0",0,0
"19411",55,6,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19412",42,6,"3","2","3","0","0","2","2","1","1","0","0",0,0
"19414",41,6,"2","1","2","0","0","2","2","1","1","0","0",0,0
"19416",35,6,"2","2","3","0","0","2","2","2","2","0","0",0,0
"19418",43,6,"2","2","3","0","0","2","2","2","1","0","0",0,0
"19419",49,6,"3","2","2","1","0","2","2","0","1","0","0",0,0
"19422",42,6,"1","2","1","0","0","2","2","2","1","0","0",0,0
"19423",48,6,"1","2","1","0","0","2","2","0","2","0","0",0,0
"19424",48,6,"3","2","2","0","1","2","2","1","1","0","0",0,0
"19427",32,6,"3","2","2","0","0","2","2","0","2","0","0",0,0
"19431",34,6,"2","1","3","1","1","2","2","1","2","0","0",0,0
"19433",44,6,"2","2","3","0","0","2","2","0","2","0","0",0,0
"19439",52,6,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19444",50,6,"3","2","2","1","0","2","2","2","2","0","0",1,0
"19448",54,7,"1","2","1","1","0","2","2","0","1","0","0",0,0
"19450",38,7,"3","2","2","0","1","2","2","1","1","0","0",0,0
"19451",31,7,"3","1","3","0","0","2","2","0","2","0","0",0,0
"19452",51,7,"3","2","3","0","0","2","2","1","2","0","0",0,0
"19455",34,7,"2","0","2","0","0","2","2","0","1","0","0",0,0
"19456",49,7,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19457",49,7,"1","2","0","0","0","2","2","0","1","0","0",0,0
"19459",47,7,"1","2","0","0","0","2","2","1","1","0","0",0,0
"19460",52,7,"1","2","1","0","0","2","2","0","2","0","0",0,0
"19462",37,7,"3","1","3","0","0","2","2","2","1","0","0",0,0
"19470",37,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19477",33,7,"2","2","3","0","0","2","2","2","1","0","0",0,0
"19480",34,7,"3","0","3","1","0","2","2","2","1","0","0",1,0
"19481",48,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19492",39,7,"3","2","3","1","0","2","2","0","1","0","0",0,0
"19495",49,7,"1","2","2","1","1","2","2","1","1","0","0",0,0
"19496",47,7,"3","2","3","0","0","2","2","1","1","0","0",0,0
"19502",48,7,"3","1","2","0","1","2","2","0","1","0","0",0,0
"19505",33,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19506",35,7,"3","2","2","1","0","1","2","1","2","0","0",0,0
"19509",52,7,"2","1","3","0","0","2","2","0","1","0","0",0,0
"19511",42,7,"3","1","2","0","1","2","2","0","1","0","0",0,0
"19514",46,7,"3","2","2","0","0","2","2","1","2","0","0",0,0
"19518",54,7,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19525",40,7,"3","0","2","0","0","2","2","2","1","0","0",1,0
"19526",52,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19532",47,7,"1","2","1","0","0","2","2","0","1","0","0",0,0
"19533",43,7,"2","2","2","0","0","2","2","2","1","0","0",0,0
"19536",32,7,"3","1","2","0","0","2","2","0","1","0","0",0,0
"19537",50,7,"1","2","1","1","0","2","2","2","1","0","0",1,0
"19547",30,7,"3","1","2","0","1","2","2","0","1","0","0",0,0
"19548",33,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19551",33,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19552",34,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19555",35,7,"2","2","3","1","0","2","2","1","1","0","0",0,0
"19558",38,7,"2","1","3","0","0","2","2","0","1","0","0",0,0
"19567",42,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19570",55,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19579",51,7,"1","2","1","0","0","2","2","0","1","0","0",0,0
"19584",42,7,"2","2","3","1","1","2","2","1","1","0","0",0,0
"19586",45,7,"3","2","2","1","0","2","2","0","1","0","0",0,0
"19588",46,7,"1","2","1","0","0","2","2","1","1","0","0",0,0
"19590",53,7,"1","2","1","1","1","2","2","0","1","0","0",0,0
"19592",33,7,"3","2","3","0","0","2","2","2","2","0","0",0,0
"19598",37,7,"2","1","3","0","0","2","2","1","2","0","0",0,0
"19599",40,7,"3","2","2","0","0","2","2","0","2","0","0",0,0
"19601",51,7,"2","2","3","0","0","2","2","2","2","0","0",0,0
"19602",45,7,"1","2","2","1","0","2","2","0","2","0","0",0,0
"19603",35,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19604",38,7,"2","0","3","1","0","2","2","1","2","0","0",0,0
"19605",36,7,"2","2","3","0","0","2","2","0","2","0","0",0,0
"19612",39,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19613",45,7,"2","2","3","0","0","2","2","2","2","0","0",0,0
"19615",57,7,"3","2","3","0","0","2","2","2","1","0","0",1,0
"19618",36,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19620",50,7,"1","2","0","1","0","2","2","1","1","0","0",0,0
"19621",56,7,"2","2","2","0","0","2","2","0","1","0","0",0,0
"19626",32,7,"2","2","3","0","0","2","2","2","2","0","0",0,0
"19631",53,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19636",37,7,"3","2","3","0","0","2","2","0","1","0","0",0,0
"19637",37,7,"3","0","2","1","0","2","2","0","2","0","0",0,0
"19642",57,7,"3","2","3","0","0","2","2","1","1","0","0",0,0
"19649",57,7,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19651",57,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19657",33,7,"3","1","2","0","0","2","2","0","2","0","0",0,0
"19661",35,7,"3","1","3","0","0","2","2","0","0","0","0",0,0
"19671",33,7,"2","2","3","1","0","2","2","1","1","0","0",0,0
"19672",56,7,"1","2","1","0","1","2","2","0","0","0","0",0,0
"19676",55,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19681",40,7,"2","0","3","0","0","2","2","0","2","0","0",0,0
"19682",34,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19686",33,7,"3","1","2","0","0","2","2","1","0","0","0",0,0
"19694",34,7,"3","1","2","0","0","2","2","1","1","0","0",0,0
"19696",36,7,"2","2","3","1","0","2","2","0","1","0","0",0,0
"19698",33,7,"2","1","3","0","0","2","2","2","1","0","0",0,0
"19699",48,7,"3","2","2","0","1","2","2","2","2","0","0",0,0
"19706",32,7,"2","1","3","1","0","2","2","0","1","0","0",0,0
"19707",35,7,"3","2","2","1","1","1","2","0","2","0","0",0,0
"19711",51,7,"3","2","2","0","0","2","2","1","1","0","0",0,0
"19714",54,7,"3","2","1","0","0","2","2","0","1","0","0",0,0
"19719",46,7,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19722",34,7,"3","2","2","0","0","2","2","2","1","0","0",0,0
"19724",41,7,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19733",49,7,"1","2","1","0","0","1","2","0","2","0","0",0,0
"19743",43,7,"2","2","3","0","0","2","2","1","2","0","0",0,0
"19744",53,7,"3","2","2","1","0","2","2","0","1","0","0",0,0
"19747",48,8,"3","2","2","0","0","2","2","0","2","0","0",0,0
"19756",35,8,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19757",30,8,"3","1","3","0","0","2","2","0","1","0","0",0,0
"19763",31,8,"2","1","3","0","0","2","2","0","1","0","0",0,0
"19764",33,8,"1","2","1","0","0","2","2","0","1","0","0",0,0
"19765",37,8,"3","1","2","0","0","2","2","2","2","0","0",1,0
"19767",60,8,"2","2","3","0","0","1","2","1","1","0","0",1,0
"19771",52,8,"1","2","2","0","0","2","2","0","1","0","0",0,0
"19772",41,8,"3","2","2","0","0","2","2","0","1","0","0",0,0
"19774",34,8,"3","1","2","0","1","2","2","0","1","0","0",0,0
"19775",55,8,"0","2","1","1","1","1","2","0","2","0","0",0,0
"19778",50,8,"1","2","1","0","1","2","2","2","1","0","0",0,0
"19779",45,8,"1","2","2","0","0","2","2","0","1","0","0",0,0
"19784",53,8,"3","2","3","0","0","2","2","0","1","0","0",0,0
"19785",32,8,"2","1","3","0","0","2","2","1","2","0","0",0,0
"19788",31,8,"2","1","3","1","0","2","2","0","1","0","0",0,0
"19790",32,8,"3","1","3","0","0","2","2","0","1","0","0",0,0
"19791",41,8,"3","1","2","1","1","2","2","1","1","0","0",0,0
"19795",52,8,"1","2","2","0","0","2","2","0","1","0","0",0,0
"19796",42,8,"2","2","3","0","0","2","2","1","1","0","0",0,0
"19800",31,8,"3","1","3","0","0","2","2","1","1","0","0",0,0
"19809",48,8,"2","2","3","0","1","2","2","0","2","0","0",0,0
"19812",41,8,"2","2","3","0","0","2","2","0","1","0","0",0,0
"19813",36,8,"2","0","3","0","1","2","2","0","1","0","0",0,0
"19814",33,8,"2","1","3","0","0","2","2","1","1","0","0",0,0
"19816",30,8,"3","1","3","0","0","2","2","1","1","0","0",0,0
"19827",36,8,"2","2","3","0","0","2","2","0","1","0","0",0,0
